1378,0
1544,0
6092,0
7636,0
14442,0
2943,1
8359,1
10199,1
10471,2
11485,2
15572,2
8249,3
14044,4
1312,5
12968,5
767,6
2128,6
2216,6
3150,6
3509,6
4464,6
6572,6
6697,6
7296,6
7335,6
7691,6
8661,6
8981,6
9232,6
10265,6
12098,6
13655,6
13656,6
16720,6
17284,6
18121,6
18614,6
1568,7
1588,7
2019,7
2343,7
4058,7
5564,7
6242,7
8335,7
10243,7
14688,7
14754,7
14843,7
15577,7
17354,7
17955,7
18425,7
19376,7
3157,8
221,9
1456,9
7875,9
7956,9
8915,9
11186,9
12664,9
16622,9
19447,9
3224,10
3287,10
5579,10
6631,10
12126,10
14471,10
18813,11
389,12
863,12
1048,12
2617,12
9366,12
10962,12
12111,12
12597,12
17889,12
19494,12
13940,13
2501,14
4442,15
7267,15
11752,15
13441,15
17788,15
18178,15
799,16
2658,16
4032,16
4102,16
4509,16
5079,16
7980,16
8412,16
8806,16
9505,16
10133,16
10175,16
10712,16
10969,16
11658,16
11765,16
11993,16
13054,16
14010,16
15057,16
15426,16
15969,16
16169,16
16554,16
16677,16
18546,16
19124,16
19211,16
19426,16
3681,17
7104,17
7380,17
7945,17
9767,17
17000,17
1239,18
1843,18
3429,18
8165,18
9826,18
11134,18
14768,18
18928,18
4684,19
6200,19
6440,19
8396,19
9381,19
10750,19
18902,19
19056,19
17315,20
7709,21
9213,21
7307,22
18734,22
10601,23
750,24
7733,24
8129,24
16184,24
2847,25
479,26
6941,26
9443,26
12910,26
17931,26
13131,27
18575,27
19402,27
18040,28
3846,29
6794,29
9687,30
16626,31
738,32
4098,33
11762,34
16229,34
18839,34
2067,35
2337,35
2540,35
2568,35
3797,35
5993,35
6424,35
6460,35
6948,35
7543,35
8950,35
10240,35
13118,35
14101,35
14118,35
16446,35
18125,35
112,36
8093,37
9691,38
12458,38
17788,38
19137,38
3337,39
1321,40
5058,40
9998,40
15125,40
15698,40
16125,40
16457,40
18821,40
357,41
15735,41
18572,41
18765,41
4476,42
5805,43
4717,44
15577,45
2201,46
2623,46
5225,46
5974,46
7922,46
8932,46
11450,46
12443,46
13646,46
16763,46
16879,46
95,47
677,47
2177,47
2482,47
3011,47
3617,47
4024,47
4129,47
4864,47
5427,47
6605,47
6833,47
7110,47
7891,47
8262,47
10575,47
10635,47
12413,47
12708,47
13009,47
13180,47
13310,47
13475,47
14415,47
15007,47
15435,47
15641,47
16242,47
16384,47
17917,47
18166,47
2120,48
2645,48
2902,48
4751,48
6077,48
6347,48
8104,48
8708,48
9409,48
9830,48
11084,48
12102,48
12308,48
15114,48
16528,48
17649,48
18870,48
18903,48
5793,49
15654,49
3079,50
14187,51
5515,52
6509,53
5242,54
9280,54
10544,54
13957,54
15736,54
18737,54
2812,55
3602,55
7056,56
101,57
2897,57
